"content","cmp_code","eu_code"
"· Deutschland hat sich als Friedensmacht in Europa und der Welt bewährt.","106",0
"· Deutschland ist moderner und weltoffener geworden der Mief der Kohl-Jahre ist überwunden.","305",0
"· Deutschland ist internationaler Vorreiter bei der Bekämpfung des Klimawandels","501",0
"und hat sich für den Ausstieg aus der Atomenergie entschieden.","501",0
"· Deutschland hat seine sozialen Sicherungssysteme durch mutige Reformen zukunftsfähig gemacht.","503",0
"Wir haben in dieser Zeit nicht alles richtig gemacht und manches noch nicht erreicht.","305",0
"Aber unser Kompass ist intakt, die Richtung stimmt.","305",0
"Jetzt nehmen wir einen neuen Anlauf.","305",0
"Jubiläumsjahr 2009: Erinnern und der Blick nach vorn",NA,NA
"In diesem Jahr erinnern wir uns und wir schauen nach vorne.","0",0
"Vor zwanzig Jahren haben mutige Frauen und Männer im Osten Deutschlands durch ihren friedlichen Widerstand die Einheit unseres Landes möglich gemacht.","601",0
"Viel ist in den vergangenen Jahren erreicht worden, viel ist noch zu tun.","305",0
"Wir wollen die soziale Einheit vollenden und die Schritte entschlossen gehen.","606",0
"Vor 60 Jahren wurde nach dem furchtbaren Terror der Nazis und dem Krieg, der von Deutschland ausging und der Europa verwüstete, auch unser Land neu aufgebaut.","0",0
"Mit dem Grundgesetz haben wir eine demokratische Verfassung, die ein lebendiges, forderndes und humanes Fundament unseres Zusammenlebens ist.","203",0
"Das Grundgesetz bestimmt die Prinzipien unseres Zusammenlebens.","203",0
"Dahinter darf niemand zurück.","203",0
"Klarer und besser geht es nicht:","203",0
"· Die Würde des Menschen ist unantastbar.","201",0
"· Die Freiheit der Person ist unverletzlich.","201",0
"· Alle Menschen sind vor dem Gesetz gleich.","201",0
"· Männer und Frauen sind gleichberechtigt.","503",0
"· Jeder hat das Recht, seine Meinung frei zu äußern.","201",0
"· Eigentum verpflichtet.","403",0
"· Wir sind ein demokratischer und sozialer Bundesstaat.","202",0
"Wir wollen ein Land und eine Gesellschaft, die nach den Regeln des Grundgesetzes leben und die diesen Regeln Achtung verschafften, wo es sich als nötig erweist.","203",0
"2. Eigentum verpflichtet: Die Soziale Marktwirtschaft",NA,NA
"Wir stehen vor gewaltigen Aufgaben.","305",0
"Das unverantwortliche und zum Teil skrupellose Handeln an den internationalen Finanzmärkten hat die Welt in eine schwere wirtschaftliche Krise gestoßen.","403",0
"Deutschland als eines der wichtigsten Industrieländer bleibt davon nicht verschont.","408",0
"Millionen von Arbeitnehmerinnen und Arbeitnehmern auf der ganzen Welt und unzählige Unternehmen müssen jetzt ausbaden, was andere bei ihrer bedenkenlosen Renditejagd hinterlassen haben.","701",0
"Die Aufgabe der Politik ist es, die Folgen zu bewältigen und eine Wiederholung dieser Krise auszuschließen.","403",0
"Sicherheit und Gerechtigkeit: Handeln in der Krise",NA,NA
"Mit dem Rettungsschirm für den Finanzmarkt haben wir die Kreditversorgung der deutschen Wirtschaft gesichert und den Kollaps verhindert.","412",0
"Frank-Walter Steinmeier hat gleichzeitig die Initiative für einen Schutzschirm für die Arbeitsplätze ergriffen.","701",0
"· Sicherheit schaffen.","412",0
"Die Bundesregierung hat auf unsere Initiative hin die privaten Spareinlagen garantiert.","412",0
"Niemand muss sich Sorgen um seine Sparguthaben machen.","412",0
"· Impulse setzen.","410",0
"Mit den beiden Konjunkturprogrammen in Höhe von mehr als 80 Milliarden Euro geben wir kräftige Impulse für das Wachstum, die vor allem in den Kommunen ankommen","410",0
"und Jobs bei kleinen und mittleren Unternehmen sichern.","403",0
"· Arbeit sichern.","408",0
"Wir kämpfen um jeden Arbeitsplatz.","408",0
"Die Verlängerung des Kurzarbeitergeldes hat hunderttausende Arbeitsplätze in Deutschland gesichert.","408",0
"Wir fördern die Qualifizierung der Arbeitnehmerinnen und Arbeitnehmer.","411",0
"Qualifizieren statt Entlassen das ist unser Prinzip.","411",0
"Wir werden die Angebote für Weiterbildung massiv ausbauen.","411",0
"Qualifizierte Arbeitnehmerinnen und Arbeitnehmer haben eine bessere Zukunft.","411",0
"· Arbeitslose unterstützen.","701",0
"Wir kümmern uns um diejenigen, die ihren Arbeitsplatz verlieren.","701",0
"Wir wollen, dass sie so schnell wie möglich wieder in Arbeit kommen.","701",0
"Wir brauchen deshalb mehr Vermittler bei den Arbeitsagenturen und Jobcentern - und bessere Vermittlung.","701",0
"Qualifizierungsmöglichkeiten für Arbeit Suchende müssen zügig und zielgenau eingesetzt werden.","411",0
"Wo in Unternehmen trotz aller Anstrengungen der Arbeitplatzabbau nicht verhindert werden kann, helfen Transfergesellschaften.","405",0
"Sie sind der sozialpartnerschaftliche Weg, damit Arbeitnehmerinnen und Arbeitnehmer sich auf dem Arbeitsmarkt neu orientieren können.","405",0
"Deshalb werden wir sicherstellen, dass die Arbeitnehmerinnen und Arbeitnehmer in Transfergesellschaften eine intensive Unerstützung und Qualifizierung erhalten.","411",0
"Ihnen müssen alle Förderinstrumente der Arbeitmarktpolitik offen stehen.","701",0
"· Lasten gerecht verteilen.","503",0
"Die Lasten der Krise dürfen nicht einseitig den Bürgerinnen und Bürgern aufgebürdet werden.","503",0
"Wir brauchen einen solidarischen Lastenausgleich, der die für die Krise Verantwortlichen und die Vermögenden an der finanziellen Bewältigung der Lasten beteiligt.","503",0
"· Neue Regeln durchsetzen.","403",0
"Die Finanzmärkte brauchen neue Regeln.","403",0
"Die Gier muss gestoppt werden.","403",0
"Wir haben im nationalen Rahmen erste Regeln durchgesetzt","403",0
"und erreichen nun auch nach vielen Jahren Anstrengungen sozialdemokratischer Finanzminister Fortschritte im internationalen Rahmen.","107",0
"Aber es wird noch ein langer Weg sein, bis der Primat der Politik durchgesetzt ist.","404",0
"Jetzt bewährt sich, dass wir Sozialdemokratinnen und Sozialdemokraten und Sozialdemokraten immer auch auf die industrielle Basis Deutschlands gesetzt und anders als Teile der Union und der FDP den Charakter als Industrieland nie in Frage gestellt haben.","411",0
"Jetzt bewährt sich, dass wir auf Innovation und die konsequente Modernisierung unserer Volkswirtschaft gesetzt haben.","411",0
"Jetzt bewährt sich, dass wir den deutschen Arbeitsmarkt durch Reformen krisenfester gemacht haben.","408",0
"Aber: Politik darf nicht nur reparieren, Politik muss vorausschauend handeln, Ursachen der Krisen erkennen und beseitigen.","404",0
"Der Marktradikalismus ist weltweit gescheitert, damit auch die Politik maßgeblicher Teile von Union und FDP.","403",0
"Neustart der Sozialen Marktwirtschaft",NA,NA
"Die Jagd nach immer höheren Renditen, die Kurzfristorientierung in Teilen der Wirtschaft, die Maßlosigkeit bei der persönlichen Vergütung ist lange Jahre als normal erklärt worden.","403",0
"Der Gier sollten keine Grenzen gesetzt werden.","403",0
"Der Marktradikalismus hat dieses Unwesen zur Grundbedingung des Wirtschaftens erklärt.","403",0
"Jeder Versuch, Regeln, Transparenz und Kontrolle durchzusetzen, wurde als falsche Einmischung in das freie Spiel der Kräfte denunziert.","403",0
"Wir setzen auf den handlungsfähigen demokratischen Staat, der klare Regeln für die Soziale Marktwirtschaft setzt.","403",0
"Ein Neustart der Sozialen Marktwirtschaft muss eine Antwort auf den entfesselten Kapitalismus des 21. Jahrhunderts sein.","403",0
"Soziale Marktwirtschaft bedeutet für uns mehr als Ordnungspolitik.","403",0
"Einem wirklichen Neustart legen wir zehn Grundprinzipien zugrunde:","403",0
"1. Märkte müssen in eine starke und solidarische Gesellschaft eingebettet sein.","503",0
"Unsere Wirtschaft braucht eine Gesellschaft der gleichen Rechte und gleichen Chancen.","503",0
"Das produktive Zusammenspiel von Staat, Markt und Gesellschaft unter Einbeziehung von Arbeitgebern, Arbeitnehmern und Gewerkschaften ist Grundlage der Sozialen Marktwirtschaft.","405",0
"Heute zeigt sich, dass die Mitbestimmung in Betrieb und Unternehmen ein unverzichtbarer stabiler Erfolgsfaktor ist.","202",0
"2. Ein handlungsfähiger Staat, der den Bürgern Sicherheit bietet und eine starke öffentliche Daseinsvorsorge garantiert.","503",0
"Es ist originäre Aufgabe des Staates, über eine gute Bildung die Grundlage für individuelle Chancen und gesellschaftlichen Wohlstand zu schaffen.","506",0
"Ein leistungsfähiger öffentlicher Dienst ist die Voraussetzung für eine verlässliche öffentliche Infrastruktur und die öffentliche Daseinsvorsorge.","303",0
"Dafür braucht der Staat verlässliche Einnahmen und konsolidierte Finanzen.","414",0
"3. Die faire Teilhabe der Arbeitnehmer am gesellschaftlichen Wohlstand und eine gerechte Verteilung von Einkommen und Vermögen aus sozialen und aus volkswirtschaftlichen Gründen.","503",0
"4. Das Prinzip ,,Investition statt Spekulation''.","408",0
"Artikel 14 unseres Grundgesetzes besagt: ,,Eigentum verpflichtet''.","203",0
"Darum sind Regeln erforderlich, die darauf hinwirken, dass Kapital ,,produktiv'' verwendet wird und den Interessen des Gemeinwohls dient.","403",0
"Der Staat hat durch strategische und ökologische Industriepolitik Möglichkeiten, Anreize zu setzen, dass Kapital in zukunftsfähige, ökologisch verträgliche Wachstumsfelder fließt.","408",0
"5. Öffentliche Zukunftsinvestitionen spielen eine zentrale Rolle, wenn es darum geht wirtschaftliche und gesellschaftliche Innovationskraft mit sozialer Gerechtigkeit zu verbinden.","503",0
"6. Deutschland ist eine starke Exportnation und soll es bleiben.","408",0
"Doch ebenso wichtig ist die Kaufkraft im Inneren.","408",0
"Wir brauchen eine Balance aus Exportstärke und Binnenmarkt.","408",0
"7. Eine Kultur der Langfristigkeit und Nachhaltigkeit.","403",0
"Eine Soziale Marktwirtschaft steht einer dynamischen Wirtschaft und freiem Unternehmertum nicht entgegen.","403",0
"Doch eine ihrer wesentlichen Aufgaben besteht darin, Rahmen und Anreize für die Marktteilnehmer so zu setzen, dass wirtschaftlich, sozial und ökologisch nachhaltiges Verhalten sich mehr auszahlt, als nicht nachhaltiges Verhalten.","403",0
"8. Ein fairer Wettbewerb um bessere Ideen und Produkte.","403",0
"Wo um niedrige Löhne und schlechtere Arbeitsbedingungen konkurriert wird, verlieren am Ende alle.","403",0
"Wir brauchen eine neue Phase der Kooperation statt nur der Konkurrenz.","403",0
"9. Die Garantie sozialer Bürgerrechte durch solidarische Sozialversicherungen,","503",0
"einem gebührenfreien Bildungssystem","506",0
"und einem Mindestlohn für Arbeit.","701",0
"10. Diesen Grundprinzipien einer Sozialen Marktwirtschaft wollen wir auch auf europäischer und internationaler Ebene Geltung verschaffen.","107",0
"Manches davon wurde in der jüngeren Vergangenheit infrage gestellt.","403",0
"Doch ,,Zeitenwende'' bedeutet: Es geht heute um nicht mehr und um nicht weniger, als um einen Neustart für die Soziale Marktwirtschaft in Deutschland, in Europa und international.","403",0
"Ein solcher Neustart setzt voraus, eine oft marktradikal verengte Sichtweise auf die Wirtschaft zu überwinden.","403",0
"Dies ist nicht nur Aufgabe der Politik.","405",0
"Wir Sozialdemokratinnen und Sozialdemokraten wollen mit Gewerkschaften und Arbeitgebern, mit Wissenschaft und Verbänden eine gesellschaftliche Debatte darüber führen, wie wir uns eine Soziale Marktwirtschaft des 21. Jahrhunderts vorstellen.","405",0
"Hierzu gehört auch, dass sich die wirtschaftswissenschaftliche Politikberatung praxisorientierter, pragmatischer und internationaler ausrichtet.","303",0
"3. Deutschland ist stark Unser Land ist stark.",NA,NA
"Wir sind stark auch im Wandel.","601",0
"Wir haben in den vergangenen Jahrzehnten schwierige Herausforderungen gemeistert und unser Land gemeinsam immer wieder auf die Höhe der Zeit gebracht.","601",0
"Wir sind dazu in der Lage, weil wir mit dem Sozialstaat Sicherheit geben und Solidarität im Land organisieren.","503",0
"Weil wir dem Markt sittliche Ziele und faire Regeln geben.","403",0
"Und weil wir eine lebendige und aktive soziale Gesellschaft sind, in der sich viele Menschen engagieren und mit anpacken.","606",0
"Angesichts der historischen Tiefe und Schwere der Finanzmarkt- und Wirtschaftskrise werden wir im Herbst anhand der dann gültigen Wirtschaftsdaten prüfen müssen, welche unserer vorgeschlagenen Maßnahmen sofort realisiert werden können und welche erst im Laufe der Legislaturperiode.","414",0
"Fortschritt ist unser Ziel.","411",0
"Fortschritt, um Wohlstand auf hohem Niveau für alle zu erreichen und dauerhaft zu sichern.","408",0
"Sozial gerecht, fair verteilt,","503",0
"nachhaltig und ökologisch verantwortlich.","501",0
"Deutschland braucht neue Gemeinsamkeit.","606",0
"Wir tragen mit unserer Politik dazu bei.","305",0
"Gemeinsamkeit ist eine zentrale Triebkraft für den sozialen Fortschritt in unserem Land.","606",0
"Das gelingt, wenn alle ihren Beitrag leisten und die Regeln für alle gelten.","503",0
"Niemand darf sich aus der Verantwortung stehlen.","503",0
"Unser Deutschland soll ein Land sein, in dem Fairness gilt.","503",0
"4. Unsere Ziele Frank-Walter Steinmeier: Ein sozialdemokratischer Bundeskanzler.",NA,NA
"Frank-Walter Steinmeier soll Kanzler der Bundesrepublik Deutschland sein.","305",0
"Der vierte sozialdemokratische in unserer Geschichte.","305",0
"Drei sozialdemokratische Bundeskanzler vor ihm haben die Republik mitgeprägt und in schwierigen Zeiten Verantwortung übernommen und Mut bewiesen.","305",0
"Sie haben dem Land gut gedient und es voran gebracht.","305",0
"Willy Brandt hat mit der Ostpolitik die Grundlage gelegt für die Überwindung der Blockkonfrontation.","305",0
"Er hat mehr Demokratie gewagt.","202",0
"Helmut Schmidt hat unser Land mit klarem Kurs durch schwierige Zeiten gesteuert und das Ökonomische und das Soziale sinnvoll verknüpft.","305",0
"Gerhard Schröder hat unser Land vor dem Irakkrieg bewahrt, den Ausstieg aus der Atomenergie und die Energiewende eingeleitet und Deutschland mit einer entschlossenen Reformpolitik auf einen guten Weg geführt.","305",0
"Wir brauchen in den kommenden Jahren wieder einen sozialdemokratischen Kanzler.","305",0
"Einen Kanzler, der mit klaren Überzeugungen führt und nicht nur moderiert.","305",0
"Einen Kanzler, der Mut zum Entscheiden hat.","305",0
"Wohlstand für alle auf hohem Niveau dauerhaft",NA,NA
"· Wir werden es schaffen, wenn wir die Leistungsfähigkeit unseres Landes garantieren","408",0
"und Gute Arbeit für alle zum zentralen politischen Ziel machen.","701",0
"Die Potenziale sind vorhanden.","408",0
"In den Unternehmen und bei den Fachkräften.","408",0
"· Wir werden es schaffen, wenn das kommende Jahrzehnt das Jahrzehnt der Investitionen in Bildung","506",0
"und Forschung wird.","411",0
"· Wir werden es schaffen, wenn unsere Politik sich an dem Leitgedanken der Nachhaltigkeit orientiert.","416",0
"Wir sind mitverantwortlich auch für die kommenden Generationen.","706",0
"Arbeit, Bildung und Nachhaltigkeit: das sind die Triebfedern des Fortschritts in der kommenden Zeit.","408",0
"Wir sind ein demokratischer und sozialer Rechtstaat und wollen es bleiben.","202",0
"Dafür ist der handlungsfähige Sozialstaat unverzichtbar.","503",0
"Er ist zukunftsfähig und überlegen gegenüber anderen Modellen, die Absicherung im Alter, bei Krankheit oder im Pflegefall privatisieren wollen.","503",0
"Die Soziale Marktwirtschaft ist unser Weg.","403",0
"Auf Wohlstand ausgerichtet, dem Sozialen verpflichtet, unverzichtbar, nicht nur in unserem Land, sondern auch in Europa und weltweit.","403",0
"Die Sozialpartnerschaft ist die gemeinsame Verantwortung von Unternehmern und Gewerkschaften.","405",0
"Sie trägt entscheidend zum sozialen und inneren Frieden in Deutschland bei.","405",0
"Die soziale Gesellschaft ist das Feld, in dem Bürgerinnen und Bürger besonders intensiv Verantwortung übernehmen und aktiv mitmachen.","606",0
"Die soziale Stadt ist der Lebensort.","503",0
"Heimat, Ausgangspunkt für ein mobiles Leben, Ort, an dem Lebensqualität erfahren und gelernt wird.","503",0
"Dies ist unser Deutschland.","601",0
"Ein Land, das friedfertig seinen Platz und seine Verantwortung in Europa und der Welt wahrnimmt.","106",0
"Das neue Jahrzehnt stellt uns vor viele Aufgaben.","305",0
"Aber acht Ziele stehen für uns im Mittelpunkt:","305",0
"Alle sollen Arbeit haben, gerecht entlohnt.","701",0
"Weil Arbeit eine so zentrale Rolle spielt, bleibt Vollbeschäftigung ein Ziel, das eine soziale Marktwirtschaft nicht aufgibt, weil sie ihren Bürgerinnen und Bürgern auch in schwierigen Zeiten die Perspektive auf persönliche Entfaltung und Wohlstand gibt.","701",0
"Dazu brauchen wir erfolgreiche Unternehmen","401",0
"und starke Belegschaften.","701",0
"Alle Jugendlichen sollen einen Schulabschluss und Bildungsabschluss haben.","506",0
"Faire Bildungschancen für alle sind die Grundlage für soziale Gerechtigkeit überhaupt.","506",0
"Bildung ist Menschenrecht.","506",0
"Kein Kind darf von der Gesellschaft zurückgelassen werden.","503",0
"Der Klimawandel fordert uns alle.","501",0
"Nachhaltig Leben und Wirtschaften ist keine bloße Utopie, sondern die Voraussetzung dafür, dass kommende Generationen auch in Zukunft gut leben können.","501",0
"Wir wollen die Klimaziele erreichen und die umfassende ökologische Modernisierung der Infrastruktur, der Gebäude, des Kapitalstocks in unserem Land voranbringen.","501",0
"Deutschland soll die Ideenschmiede der Welt in Sachen Klimaschutz werden das schafft neue Jobs.","501",0
"Wir wollen Familien stärken.","603",0
"Sie sind die wichtigste soziale Einheit in unserer Gesellschaft.","603",0
"Wir wollen die Bedingungen so gestalten, dass der Zusammenhalt zwischen den Generationen tragfähig ist.","603",0
"Familien brauchen verlässliche Strukturen.","603",0
"Sie sollen sozial sicher sein, die Eltern sollen Beruf und Familie miteinander verbinden können.","603",0
"Die Kinder müssen geschützt sein.","706",0
"Die Lage der Alleinerziehenden wollen wir deutlich verbessern.","503",0
"Wir wollen die Gleichstellung von Männern und Frauen in allen gesellschaftlichen Bereichen weiter voranbringen.","503",0
"Dazu gehören die gleiche Teilhabe an existenzsichernder Arbeit und berufliche Aufstiegsmöglichkeiten sowie gleicher Lohn für gleichwertige Arbeit ebenso wie die partnerschaftliche Teilung der familiären Sorge.","503",0
"Gleichberechtigung muss zur Gleichbehandlung und tatsächlichen Gleichstellung führen.","503",0
"Integration ist eine zentrale Aufgabe für die Zukunftsfähigkeit unseres Landes.","607",0
"Ihr Gelingen entscheidet sich in den Städten und Gemeinden.","301",0
"Besonders die Kinder und Jugendlichen wollen und müssen wir erreichen.","706",0
"Sie brauchen besondere Förderung, damit Chancengleichheit in Kindergarten, in der Schule und Beruf möglich wird.","503",0
"Im ersten globalen Jahrhundert kann und will Deutschland nicht alleine agieren, sondern als ein wichtiger Teil Europas.","108",0
"Dieses Europa soll nicht nur wirtschaftlich stark sein, sondern eine klare soziale Ordnung haben.","108",0
"Europa steht international für Frieden, Kooperation und fairen Ausgleich unterschiedlicher Interessen.","108",0
"Wir müssen unser Wirtschafts- und Gesellschaftsmodell nicht neu erfinden.","403",0
"Die Soziale Wirtschaftsordnung als Wirtschaftsordnung einer Sozialen Demokratie hat sich bewährt.","403",0
"Die Soziale Marktwirtschaft ist das Erfolgsmodell unseres Wohlstand und unserer Demokratie.","403",0
"Sie hat Deutschland stark gemacht und sie kann es auch in Zukunft tun.","403",0
"Sie wurde in den 60 Jahren unserer Bundesrepublik durch Sozialdemokratie und Gewerkschaften maßgeblich mitgeprägt.","403",0
"Aber sie muss nun neu gestartet werden.","403",0
"Sie braucht frische Impulse und entschlossenes Handeln.","403",0
"II. Unsere Politik 1. Wohlstand erhalten und sichern",NA,NA
"Die globale Krise hat auch die deutsche Wirtschaft schwer getroffen.","408",0
"Mit zwei umfangreichen Konjunkturprogrammen haben wir Brücken gebaut, um unsere Wirtschaft","412",0
"und unseren Arbeitsmarkt gut über die Krise zu bringen und uns die Chance zu erarbeiten, stärker und krisenfester als zuvor in den nächsten Aufschwung zu starten.","408",0
"Mit dieser Politik knüpfen wir an die Reformen der beiden sozialdemokratisch geführten Bundesregierungen an, die dazu beigetragen haben, dass Deutschland heute das wettbewerbsfähigste Land in der gesamten Europäischen Union ist.","403",0
"Das Gerede vom ,,kranken Mann Europas'' ist lange vorbei.","601",0
"Jetzt stehen wir international wieder auf einem Spitzenplatz.","408",0
"Wir wollen, dass Deutschland auf Dauer ein Land hohen Wohlstands ist.","408",0
"Die Quellen des Wohlstands sind vor allem Qualifikationen, Ideen, Wissen, Kreativität, gut ausgebildete Fachkräfte und die Neugier auf Neues.","411",0
"In zentralen Technologiefeldern ist Deutschland Spitzenreiter.","411",0
"Diese Position wollen wir halten und ausbauen.","411",0
"Wirtschaftskompetenz gerade in und nach der Krise bedeutet für uns, das wirtschaftliche Ganze im Blick zu haben.","408",0
"Wir wollen eine Wirtschaft, die auf zwei stabilen Säulen steht:","408",0
"Einem innovativen, produktiven Exportsektor","411",0
"und einem starken Binnenmarkt.","408",0
"Darum machen wir eine Wirtschaftspolitik, die die zentralen volkswirtschaftlichen Ziele in eine neue Balance bringt:","408",0
"Mehr zielgerichtete öffentliche Investitionen","412",0
"und Abbau der Staatsverschuldung.","414",0
"Internationale Wettbewerbsfähigkeit","408",0
"und starke Binnennachfrage durch gerechte Einkommensverteilung.","409",0
"Wachstum","410",0
"und ökologische Nachhaltigkeit.","501",0
"Darum ist eine gute Bildungs-","506",0
"und Forschungspolitik,","411",0
"eine Politik, die für leistungsfähige Infrastruktur sorgt","411",0
"und die Regeln für einen fairen Wettbewerb durchsetzt, langfristig die beste und erfolgreichste Wirtschaftspolitik.","403",0
"Was wir wollen: Neue Regeln für die Finanzmärkte",NA,NA
"· Regeln für die Banken.","403",0
"Die Finanzdienstleister müssen wieder zu ihrer dienenden Funktion für die Gesellschaft und die Realwirtschaft zurückfinden und mehr Verantwortung für die Risiken übernehmen.","403",0
"In Zukunft darf es keine Geschäfte mehr außerhalb der Bilanz geben.","403",0
"Eine bessere Eigenkapitalausstattung von Unternehmen ist eines der Ziele unserer Kapitalmarktpolitik, gerade in Krisenzeiten.","403",0
"Kurzfristige und spekulative Beteiligungen zu Lasten von Standorten und Arbeitsplätzen lehnen wir weiter ab","403",0
"und ergreifen international abgestimmte Initiativen für Transparenz und Kontrolle.","403",0
"Vermögenswerte müssen so bewertet werden können, dass sie bei stark veränderndem Markt nicht prozyklisch und somit krisenverschärfend wirken.","403",0
"· Regulierung von Hedge-Fonds und Private-Equity-Fonds.","403",0
"Beide Typen von Fonds operieren mit hohen Risiken sie müssen daher strenger reguliert werden.","403",0
"Wir fordern eine Registrierung und lückenlose Überwachung von Hedge-Fonds und Private Equity auf europäischer und internationaler Ebene,","403",0
"eine Verbesserung der Transparenz","403",0
"sowie höhere Eigenkapitalanforderungen auch bei der Vergabe von Krediten an die Fonds.","403",0
"Wir wollen Regeln gegen die zu starke Verschuldung von Unternehmen durch Fonds.","403",0
"Banken dürfen nur mit registrierten Fonds Geschäfte abwickeln.","403",0
"Schädliche Leerverkäufe, die vor allem von Hedge -Fonds eingesetzt werden, müssen unterbunden werden können.","403",0
"· Unabhängigere Ratingagenturen.","403",0
"Wir wollen uns von der Abhängigkeit und Dominanz einiger weniger amerikanischer Ratingagenturen lösen.","403",0
"Dies kann am besten auf europäischer Ebene geschehen.","108",0
"Wir setzen uns für eine wirkungsvolle Registrierung sowie klare Regeln für die Verhinderung von Interessenskonflikten und Transparenz in und von Ratingagenturen ein.","403",0
"Wir wollen den Stellenwert von Ratingagenturen im Rahmen der notwendigen Neuregelung der Finanzmarktregulierung reduzieren.","403",0
"· Starke Finanzmarktaufsicht.","403",0
"Stabile Finanzmärkte sind ein öffentliches Gut.","403",0
"Auf nationaler, europäischer und internationaler Ebene muss es eine starke und handlungsfähige Finanzmarktaufsicht geben:","403",0
