"content","cmp_code","eu_code"
"Sozialdemokratinnen und Sozialdemokraten stehen seit dem 19. Jahrhundert für die Gleichstellung von Frauen und Männern,","503",NA
"in diese Tradition gehören die Einführung des allgemeinen und gleichen Wahlrechts 1919,","503",NA
"die Verankerung der Gleichberechtigung im Grundgesetz 1949","503",NA
"und die Durchsetzung des Selbstbestimmungsrechts der Frau in den 1970er Jahren.","503",NA
"Sie kämpfen seit Jahren für gleichen Lohn für Frauen und Männer,","503",NA
"mehr Frauen in Führungspositionen von Staat, Politik, Wirtschaft, Wissenschaft und Gesellschaft.","503",NA
"Dieser Einsatz ist für uns aber keine Frage von Kalkül und Wahlkämpfen, sondern von Haltung und Grundüberzeugungen.","305",NA
"Mut und Entschlossenheit zeichnen sozialdemokratische Bundeskanzler aus.","305",NA
"Dazu gehört die visionäre Ostpolitik Willy Brandts genauso wie das weltwirtschaftliche Krisenmanagement Helmut Schmidts, die Überwindung des Reformstaus durch die rot-grüne Bundesregierung, das Nein Gerhard Schröders zum Irak-Krieg und das erfolgreiche Krisenmanagement in der Wirtschafts- und Finanzkrise.","305",NA
"Im Jahr unseres 150jährigen Bestehens blicken wir selbstbewusst und zuversichtlich nach vorn.","305",NA
"Wir wollen und werden weiter als die starke politische Kraft für wirtschaftlichen, sozialen und gesellschaftlichen Fortschritt in Deutschland und in Europa kämpfen.","305",NA
"Wir wissen um die gewaltigen globalen Herausforderungen in den kommenden Jahrzehnten.","305",NA
"Doch wir wissen genauso um die Interessen, Nöte, Sorgen und Leidenschaften von Millionen Menschen in Deutschland, die Hoffnung und Vertrauen in eine starke Sozialdemokratie setzen.","305",NA
"Diesen Menschen fühlen wir uns zuallererst verpflichtet.","305",NA
"Für sie wollen wir Politik machen – mit dem „Blick von unten” und mit Leidenschaft und Beharrlichkeit.","305",NA
"Gemeinsam mit traditionellen, aber auch mit neuen Bündnispartnern wollen wir ein neues Kapitel in der Geschichte unseres Landes schreiben.","305",NA
"Diese Kraft der Erneuerung bleibt Kern unserer Politik:","305",NA
"Wir wollen eine bessere Zukunft für alle Menschen und für unser Land, in Europa und in der Welt.","305",NA
"i. DeutschlanD BesseR unD geRechteR RegieRen: FüR ein neues soziales gleichgewicht in unseRem lanD",NA,NA
"Wir wollen und werden besser und gerechter regieren.","305",NA
"Wahlversprechen werden heute skeptischer denn je betrachtet.","305",NA
"Zu häufig wurde von Parteien und Regierungen vor Wahlen zu viel versprochen und nach der Wahl zu wenig gehalten.","305",NA
"In einer Welt, die  sich ständig wandelt, fällt es zudem immer schwerer, Gewissheiten zu verkünden und  Garantien abzugeben.","305",NA
"Für den Fall unserer Regierungsübernahme bei der Bundestagswahl 2013 wollen wir deshalb in diesem Regierungsprogramm keine unrealistischen Wahlversprechen vorstellen,","305",NA
"sondern vor allem unsere Idee von einem neuen Miteinander in unserem Land","606",NA
"und vom Zusammenleben in Europa und in der Welt.","107",NA
"Deutschland ist ein starkes Land.","601",NA
"Wir können und wir brauchen wirtschaftlichen Erfolg.","408",NA
"Deutschland soll aber auch ein Land sein, in dem alle am Erfolg teilhaben.","503",NA
"Die Politik  muss dem Gemeinwohl verpflichtet sein und nicht wirtschaftlichen Einzelinteressen.","202",NA
"Die stärkste Lobby in Deutschland müssen endlich wieder die Bürgerinnen und Bürger  sein.","202",NA
"Wir versprechen, dass wir dieses neue Miteinander und das Gemeinwohl in allen vor uns liegenden Herausforderungen unseres Landes wieder zur Leitlinie unseres Handelns machen werden.","606",NA
"Und dort, wo wir Veränderungen bewirken wollen, die finanzielle Folgen haben, sichern wir auch deren solide und nachhaltige Finanzierung.","414",NA
"Wir Sozialdemokratinnen und Sozialdemokraten versprechen nicht allen alles, aber was wir versprechen, werden wir halten.","305",NA
"Unsere Idee von einem neuen Miteinander.",NA,NA
"Wir wollen mehr Zusammenhalt in unserer Gesellschaft: Junge und Ältere, Frauen und Männer, Deutsche und Nicht-Deutsche, Gesunde und Kranke, Menschen mit und ohne Behinderung.","606",NA
"Wir alle gehören zusammen.","606",NA
"Wir alle sind Deutschland.","601",NA
"Und wir alle gehören zu Europa, dem einzigen Kontinent, der die individuelle Freiheit jedes Einzelnen mit der Verantwortung und Solidarität aller Menschen füreinander verbindet.","108",NA
"Die SPD steht für Gerechtigkeit auch über Generationen hinaus:","503",NA
"Wir orientieren unsere Politik daran, sowohl heutigen als auch kommenden Generationen eine angemessene Lebensgrundlage zu ermöglichen.","503",NA
"Unser Verständnis von Fortschritt im 21. Jahrhundert beinhaltet deswegen qualitatives Wachstum und Verbesserung der Lebensqualität,","416",NA
"Erweiterung von Lebensmöglichkeiten und individueller Freiheit","201",NA
"und einen verantwortungsbewussten Umgang mit den begrenzten natürlichen Ressourcen unseres Planeten.","501",NA
"Deutschland steht trotz der Krise gut da.","601",NA
"Die Menschen in unserem Land haben in den vergangenen Jahren Enormes geleistet.","601",NA
"Ihnen ist es zu verdanken, dass es Deutschland heute vergleichsweise gut geht.","601",NA
"Auch die Lebensverhältnisse in den ostdeutschen Bundesländern haben sich verbessert.","503",NA
"Mehr als zwei Jahrzehnte nach der Vereinigung können Ost- und Westdeutsche stolz sein auf das bisher Erreichte.","601",NA
"Aber noch gibt es schmerzliche ökonomische und soziale Ungleichheiten zwischen Ost und West, die wir durch eine solidarische Politik überwinden wollen.","503",NA
"Die Voraussetzungen für den wirtschaftlichen Erfolg unseres Landes sind von der SPD-geführten Bundesregierung mit Gerhard Schröder gelegt worden:","305",NA
"Statt wie andere europäische Länder nur auf die Finanzmärkte und neuen Dienstleistungen der so genannten „new economy” zu setzen, stärkte der SPD-Kanzler Gerhard Schröder auch das produzierende Gewerbe, Industrie und Handwerk.","402",NA
"Während andere Staaten aufgrund ihrer Deindustriealisierung heute enormen wirtschaftlichen und sozialen Herausforderungen gegenüberstehen, wuchs mit dieser von der SPD vorangetriebenen aktiven Industriepolitik Deutschland zu einer modernen und zugleich einer der erfolgreichsten Volkswirtschaften Europas und der Welt.","410",NA
"Dazu trug auch die vor zehn Jahren begonnene Reformpolitik der SPD-geführten Bundesregierung bei.","305",NA
"Diese Reformpolitik der „Agenda 2010” erhöhte die Investitionen in Forschung und Innovation,","411",NA
"beschleunigte den Ausbau der Erneuerbaren Energien","501",NA
"und holte hunderttausende Menschen vom Abstellgleis der Sozialhilfe und bezog sie erstmals ein in die aktive Arbeitsmarktpolitik.","504",NA
"Den in diesem Prozess auch entstandenen Missbrauch von Leiharbeit, Minijobs und  Niedriglohnbeschäftigung allerdings werden wir korrigieren.","701",NA
"Das ist ein Gebot der Gerechtigkeit und ist notwendig, um das Vertrauen in die Arbeitsmarktpolitik sicherzustellen.","503",NA
"Denn Menschen unabhängig von Transfers zu machen und Zugänge zu guter,  sicherer und sozialversicherter Arbeit zu schaffen, bleibt das Ziel unserer Politik.","701",NA
"Verbunden mit Investitionen in die frühe Förderung der Kinder in Kindertagesstätten","506",NA
"und dem Start des ersten bundesweiten Ganztagsschulprogramms, haben wir vor zehn Jahren mit dieser Reformpolitik den Paradigmenwechsel zu einem vorsorgenden Sozialstaat eingeleitet.","506",NA
"Sozialstaat,","504",NA
"Sozialpartnerschaft","405",NA
"und aktive Wirtschaftspolitik haben sich in der Krise der Finanzmärkte als Garanten von Stabilität und Erfolg erwiesen.","409",NA
"Als die Konjunktur 2008 und 2009 einbrach, haben wir mit gezielten Investitionsprogrammen in den Kommunen und für die Autoindustrie den Wachstumsmotor neu in Gang gesetzt.","409",NA
"Kurzarbeit hat Massenentlassungen verhindert und eine Beschäftigungsbrücke zum Aufschwung gebaut, der ab dem Sommer 2009 einsetzte.","409",NA
"Das Ergebnis ist eindeutig: Die sozialdemokratische Politik in den Jahren 1998 bis 2009 hat Deutschland zu einem starken Land mit großen Potenzialen gemacht.","305",NA
"Daraus erwächst Verantwortung.","601",NA
"In Europa,","601",NA
"aber auch für die Schwächeren in unserer Gesellschaft.","503",NA
"Gerade aus der wirtschaftlichen Stärke unseres Landes heraus ist es möglich, die Voraussetzungen für eine bessere und solidarischere Gesellschaft zu schaffen:","503",NA
"Für ein neues Miteinander,","606",NA
"mehr Chancengleichheit","503",NA
"und ein neues soziales Gleichgewicht.","503",NA
"Die Bundesregierung aus CDU/CSU und FDP hat diese Chance nicht genutzt.","305",NA
"Im Gegenteil: Das Risiko, arm zu werden, nicht mehr am Leben in der Gesellschaft teilnehmen  zu können, ist in den vergangenen vier Jahren größer geworden für viele Menschen,  die weniger qualifiziert sind, länger arbeitslos oder in unsicherer und niedrig bezahlter  Arbeit beschäftigt sind, für Alleinerziehende, für Menschen, die in ihrer Leistungsfähigkeit eingeschränkt oder behindert sind oder bereits in armen Familien aufwachsen.","503",NA
"Benachteiligungen bei Gesundheit, auf dem Arbeitsmarkt und bei der Bildung sind nicht überwunden.","503",NA
"Wir werden die Probleme und Sorgen der Bürgerinnen und Bürger wieder in den Mittelpunkt der Politik stellen – und nicht die Interessen anonymer Finanzmärkte.","202",NA
"Deshalb haben wir als erste Partei in Deutschland in einem breit angelegten Bürgerdialog die Menschen in Deutschland gefragt, was in unserem Land besser werden muss.","202",NA
"Die Antworten und Projekte aus diesem Bürgerdialog sind in dieses Regierungsprogramm eingeflossen.","202",NA
"Aus unserem Bürgerdialog wissen wir, dass Bürgerinnen und Bürger unseres Landes vor allem Fragen der sozialen Sicherung,","504",NA
"der guten Arbeit,","701",NA
"der Situation von Familien,","603",NA
"eines gerechten Finanzsystems","403",NA
"und der sozialen Gerechtigkeit interessieren.","503",NA
"Wir wollen das Gemeinwohl in den Mittelpunkt unserer Politik stellen.","202",NA
"Eine moderne Gesellschaft ist eine Gesellschaft, in der jede und jeder Einzelne Freiheit leben kann.","201",NA
"Eine Gesellschaft, die allen die gleichen Chancen zur persönlichen Entfaltung und für ein selbstbestimmtes Leben bietet.","503",NA
"Das gilt mehr als 20 Jahre nach der Wiedervereinigung Deutschlands für die Bürgerinnen und Bürger im Osten wie im Westen unseres Landes.","503",NA
"Das gilt 95 Jahre nach der Einführung des Frauenwahlrechts und 64 Jahre nach Inkrafttreten des Artikels 3 des Grundgesetzes für Frauen wie für Männer.","203",NA
"Und das gilt 150 Jahre nach der Gründung der Sozialdemokratie in Deutschland für Menschen aller  Schichten, Berufe und unabhängig von ihrer Herkunftsgeschichte.","503",NA
"Die Voraussetzungen  dafür kann nur eine starke und solidarische Gemeinschaft schaffen.","606",NA
"Eine Gesellschaft,  die weiß, dass die Chancen jeder und jedes Einzelnen auch immer vom Fortkommen  aller anderen abhängen.","606",NA
"Und von einer Politik des Gemeinwohls, nicht einer des Egoismus und der Lobby- und der Sonderinteressen.","202",NA
"In den vergangenen 20 Jahren wurde den „Märkten” viel Raum gegeben, sie sollten  die Regeln unseres Zusammenlebens prägen.","403",NA
"Das Wettbewerbsprinzip der Wirtschaft  wurde genauso auf Staaten und Regionen wie auf das Verhältnis der Menschen untereinander übertragen.","403",NA
"Konkurrenz war angeblich die einzige Triebkraft gesellschaftlicher  Entwicklung.","403",NA
"Wer nicht mithalten konnte, wurde an den Rand gedrängt.","403",NA
"Demokratisches Engagement, soziale, ökologische und wirtschaftliche Regeln galten als Hindernis in diesem Wettbewerb, wurden zu unnützen Kostentreibern erklärt, die es zu   minimieren oder am besten ganz abzuschaffen galt.","403",NA
"Die Erfolgsgeschichte der sozialen  Regelsetzung für die Marktwirtschaft wurde zu einem unzeitgemäßen Hindernis im  globalen Wettbewerb erklärt.","403",NA
"Das Ende ist bekannt.","403",NA
"Spätestens seit der Finanz- und Eurokrise wissen wir: Diese   Regellosigkeit machte aus der erfolgreichen Sozialen Marktwirtschaft eine geldgetriebene Marktgesellschaft.","403",NA
"In ihr zählt, was schnell Geld bringt.","403",NA
"Und in ihr hat Chancen,  wer über ausreichend Geld verfügt.","403",NA
"Volkswirtschaften, die nicht mithalten konnten,  versuchten, sich Wohlstand über Schulden zu erkaufen.","414",NA
"Nachhaltigkeit, langfristige  Investitionen, Verantwortung und Vorsorge für die Zukunft zählten immer weniger.","416",NA
"Bildung, Gesundheit, Kultur, private und öffentliche Sicherheit und Daseinsvorsorge  wurden nicht mehr für alle garantiert, sondern sie wurden zum Marktprodukt, das man  sich kaufen und leisten können muss.","503",NA
"Heute bemerken wir, dass diese Entwicklung unsere Gesellschaft gespalten hat.","606",NA
"Sozial und kulturell.","606",NA
"Nicht nur Besitz und Einkommen sind immer ungleicher verteilt, sondern auch Zugänge zu Bildung, Gesundheit, Mobilität und Kultur.","503",NA
"Die Armut wächst ebenso wie der Reichtum","503",NA
"– die Mittelschicht kommt unter Druck.","704",NA
"Das Gleiche erleben wir in Europa.","503",NA
"Demgegenüber strebt die Sozialdemokratische Partei Deutschlands eine Gesellschaft  an, die den Menschen in den Mittelpunkt stellt.","305",NA
"150 Jahre nach der Gründung der   Sozialdemokratie in Deutschland sind ihre Ziele weder erreicht noch überlebt.","305",NA
"Das Streben nach Freiheit,","201",NA
"Gerechtigkeit und Solidarität bleibt eine dauernde Aufgabe, die sich  immer wieder neu stellt.","503",NA
"Heute heißt das, wieder für ein neues soziales Gleichgewicht  in unserem Land und in Europa zu sorgen.","503",NA
"Wir wollen die Soziale Marktwirtschaft neu  begründen und ein soziales Europa schaffen.","403",NA
"Ein neues soziales Gleichgewicht in Deutschland.",NA,NA
"Arbeit, Anstrengung und Fleiß lohnen sich für viele Menschen in Deutschland nicht  mehr.","701",NA
"Schulerfolg und Bildungslaufbahn hängen mehr als sonst irgendwo in Europa  vom Einkommen der Eltern ab.","503",NA
"Trotz guter Ausbildung oder Studium finden immer weniger einen sicheren und angemessen bezahlten Einstieg in den Beruf.","701",NA
"Zu viele Familien und vor allem Alleinerziehende sind von Armut bedroht.","503",NA
"Eine gute Gesundheitsversorgung und Pflege gibt es längst nicht mehr für alle.","503",NA
"Die Lasten für die Finanzierung unseres Gemeinwesens sind unfair verteilt:","503",NA
"Menschen mit normalem Einkommen tragen  immer mehr, Kapital- und Vermögenseinkünfte und sehr große Einkommen immer weniger.","503",NA
"Und nicht zuletzt: Heimat geht verloren, weil Städte und Gemeinden finanziell  so ausgeblutet sind, dass kulturelle und soziale Angebote geschlossen,","502",NA
"Stadtteile und  Infrastruktur vernachlässigt werden.","411",NA
"Die soziale und kulturelle Spaltung Deutschlands  ist in den letzten Jahren gewachsen.","606",NA
"Das alles muss sich wieder ändern.","0",NA
"Deutschland ist nicht wirtschaftlich stark und erfolgreich geworden, weil die Ungleichheit wuchs, sondern weil die Idee der Sozialen  Marktwirtschaft alle Menschen teilhaben lassen wollte am wachsenden Wohlstand  unseres Landes.","403",NA
"Wir wollen deshalb die Sozialpartnerschaft und ihre Institutionen  stärkern.","405",NA
"Wir wollen mehr Verteilungsgerechtigkeit bei Einkommen und Vermögen erreichen.","503",NA
"Dazu tragen zuerst gerechte Löhne bei,","701",NA
"aber auch eine Politik, die öffentliche  Aufgaben gerecht finanziert.","503",NA
"Wir wollen dafür sorgen, dass gute Ausbildung und gute  Arbeit wieder guten Lohn und sichere Arbeit zur Folge haben.","701",NA
"Und dass endlich Frauen und Männer in Deutschland für gleiche und gleichwertige Arbeit auch den gleichen  Lohn bekommen","503",NA
"und die Vereinbarkeit von Beruf, Kindererziehung und Unterstützung  bei Pflege in unserem Land zur Normalität wird.","504",NA
"Wir wollen gleichwertige Lebensverhältnisse im Osten wie im Westen Deutschlands erreichen.","503",NA
"Wir wollen, dass unsere  Städte und Gemeinden sozial und kulturell lebendig bleiben","502",NA
"und Junge wie Ältere guten und bezahlbaren Wohnraum finden.","503",NA
"Wir wollen die Chance des Alters nutzen und die  Herausforderung durch eine moderne und gerechte Politik meistern.","706",NA
"Wir wollen, dass  Menschen in Deutschland keine Angst mehr vor Armut im Alter haben müssen.","504",NA
"Und  wir werden dafür sorgen, dass Gesundheit und Pflege wieder Kernaufgabe unseres Sozialstaates werden und nicht die Privatisierung dieser Aufgaben immer mehr zur  Zwei- oder Dreiklassen-Gesellschaft führt.","504",NA
"Wir wollen mehr als vier Jahre regieren, denn es wird Zeit brauchen, um alle Maßnahmen für eine Neubegründung der Sozialen Marktwirtschaft","403",NA
"und mehr soziale Gerechtigkeit auf den Weg zu bringen","503",NA
"und ihre nachhaltige Finanzierung sicherzustellen.","414",NA
"Deshalb beschreiben wir in diesem Programm Projekte, die wir in den nächsten vier Jahren umsetzen wollen, ebenso wie solche, die nur mittelfristig zu erreichen sind und machen dies durch die jeweiligen Formulierungen deutlich.","0",NA
"Denn die einzelnen Forderungen können nur umgesetzt werden, wenn ausreichende Finanzmittel zur Verfügung stehen.","414",NA
"Um die Handlungsfähigkeit des Staates zu erhöhen, wollen wir Steuermittel verantwortungsvoll einsetzen,","414",NA
"konjunkturelle Mehreinnahmen für den Schuldenabbau nutzen","414",NA
"sowie die Einnahmen der öffentlichen Hand grundsätzlich verbessern.","414",NA
"Den wirtschaftlichen Erfolg unseres Landes sichern.",NA,NA
"Wir wissen: Vor uns stehen stürmische Zeiten.","0",NA
"Die europäische Krise macht vor Landesgrenzen keinen Halt.","0",NA
"Die Politik der konservativen deutschen Bundesregierung hat alle Länder Europas zeitgleich in eine reine Kürzungs- und Austeritätspolitik ohne jeden Wachstumsimpuls gezwungen.","409",NA
"In der Folge bricht das Wirtschaftswachstum Europas ein.","410",NA
"Statt sinkender Schulden, explodieren die Staatsschulden Europas","414",NA
"ebenso wie die Arbeitslosigkeit in fast allen Ländern Europas.","701",NA
"Als Exportland, dessen Arbeitsplätze davon abhängen, dass vor allem in den anderen Ländern Europas deutsche Produkte gekauft werden, spürt unser Land die Folgen dieser immer größer werdenden europäischen Wirtschaftskrise.","701",NA
"Sinkende Wachstumsprognosen für die deutsche Wirtschaft","410",NA
"und eine nachlassende Innovationstätigkeit, vor allem des deutschen Mittelstandes auf den Feldern Forschung und Entwicklung, bedrohen zunehmend die Arbeitsplätze und damit den Wohlstand unseres Lande.","411",NA
"Der drohende Fachkräftemangel","411",NA
"und die Folgen der durch CDU/CSU und FDP völlig fehlgeschlagenen Energiepolitik gefährden zusätzlich die Grundlagen des wirtschaftlichen Erfolges in Deutschland.","411",NA
"Wir Sozialdemokratinnen und Sozialdemokraten wollen den Weg zu soliden Staatsfinanzen begleiten durch Impulse für Wachstum und Arbeitsplätze.","411",NA
"Vor allem die Bekämpfung der dramatisch gestiegenen Jugendarbeitslosigkeit muss dabei im Mittelpunkt europäischer Politik stehen.","701",NA
"Deshalb unterstützen wir das europäische Projekt der Jugendgarantie.","701",NA
"Die finanziellen Mittel für die Rückkehr zu einer wachstumsorientierten Wirtschaftspolitik dürfen dabei allerdings nicht durch neue Schulden aufgebracht werden,","414",NA
"sondern durch die gerechte Besteuerung der Finanzmärkte.","403",NA
"Die Folgen unverantwortlicher Spekulationen auf diesen Finanzmärkten sind es gewesen, die zu einer dramatisch gestiegenen Staatsverschuldung in Europa geführt haben.","403",NA
"Nicht zuletzt deshalb muss der Finanzsektor jetzt auch dazu beitragen, diese Schulden wieder abzutragen.","403",NA
"So wichtig und bedeutend der Dienstleistungssektor in unserem Land auch geworden ist: Deutschland muss auch ein erfolgreicher und starker Standort einer vielfältigen Industrie und des produzierenden Gewerbes bleiben.","402",NA
"Deutschland steht heute so erfolgreich da, weil insbesondere die sozialdemokratisch geführte Bundesregierung unter Gerhard Schröder den Industriestandort Deutschland verteidigt und ausgebaut hat.","305",NA
"Nach wie vor ist der Wohlstand unseres Landes abhängig von unserer Innovationsfähigkeit und der industriellen Produktion.","411",NA
"Deshalb wollen wir Sozialdemokratinnen und Sozialdemokraten durch die Erneuerung der Infrastruktur,","411",NA
"Investitionen in Bildung, Ausbildung und Qualifizierung","411",NA
"und vor allem durch eine echte Energiewende den Produktions- und Industriestandort Deutschland sichern und stärken.","501",NA
"Unseren besonderen Schwerpunkt wird dabei die Mittelstandsförderung bilden.","402",NA
"Die Verbindung zwischen vielen hochinnovativen und flexiblen mittelständischen Unternehmen mit großen und erfolgreichen Industriebetrieben und einer exzellenten Bildungs- und Wissenschaftsstruktur macht den wirtschaftlichen Erfolg unseres Landes aus.","411",NA
"Wir wollen durch bessere Abschreibungsbedingungen,","402",NA
"steuerliche Anreize für Investitionen in Forschung und Entwicklung","411",NA
"und eine gute Kreditversorgung diese Struktur auch in den kommenden Jahren erhalten und stärken.","402",NA
"Wir leben heute in einer radikal veränderten Welt.","202",NA
"Deshalb wollen wir die Demokratie stärken und das Vertrauen daraus zurückgewinnen, dass demokratisches Engagement und demokratische Politik unser Zusammenleben besser und gerechter machen können.","202",NA
"Deshalb sind vor allem wir Sozialdemokratinnen und Sozialdemokraten gefordert, auf neuen Wegen, die sozial und ökologisch ausgerichtet sind, unser historisches Projekt der Emanzipation neu zu begründen und zu verwirklichen.","202",NA
"Das ist heute die Leitidee der Nachhaltigkeit, die heutiges Handeln mit der sozialen und ökologischen Erneuerung unserer Wirtschaft und Gesellschaft verbindet.","416",NA
"Wir leben in einer Zeit, in der alte Konflikte aufbrechen und sich neue große Herausforderungen stellen: Wir haben es mit gewaltigen ökologischen Herausforderungen zu tun;","501",NA
"die zusammenwachsende Welt darf nicht zu einer Welt der sozialen Ausgrenzung werden;","503",NA
"die gewaltigen technischen und ökonomischen Möglichkeiten müssen für eine „Green Economy” genutzt werden;","416",NA
"die Digitalisierung der Welt wollen wir für mehr internationale Verständigung und Solidarität einsetzen.","107",NA
"Es ist eine Zeit großer Möglichkeiten.","0",NA
"Dafür setzen wir erneut auf die große Idee der sozialen Emanzipation.","503",NA
"Mehr Demokratie,","202",NA
"Teilhabe","503",NA
"und gemeinsame Verantwortung können verwirklicht werden.","606",NA
"Das ist seit 150 Jahren die Programmatik der deutschen Sozialdemokratie.","305",NA
"Und sie ist es auch heute.","305",NA
"Sie wird auch von uns vertreten, um mehr Freiheit,","201",NA
"Gerechtigkeit","503",NA
"und Wohlstand möglich zu machen","410",NA
"– nachhaltig und damit für alle.","503",NA
"Die Finanzierung unseres Gemeinwesens.",NA,NA
"Zwischen 2009 und 2013 haben CDU/CSU und FDP trotz höchster Steuereinnahmen und niedrigster Zinsen noch einmal 100 Milliarden Euro neue Schulden gemacht.","414",NA
"Die Zahlungsverpflichtungen für die Euro-Rettung sind hier noch nicht einmal eingerechnet.","414",NA
"Diese Politik wachsender Neuverschuldung, selbst in Zeiten wirtschaftlicher Hochkonjunktur, war unverantwortlich und wird von uns nicht fortgesetzt werden.","414",NA
"Wir stehen zur Einhaltung der Schuldenbremse.","414",NA
"Die doppelte Aufgabe in Deutschland – die Schulden unseres Landes abzubauen","414",NA
"und gleichzeitig vor allem in Bildung","506",NA
"und Infrastruktur zu investieren – lässt sich nicht mit dem Wahlversprechen verbinden, gleichzeitig die Steuern zu senken.","411",NA
"Sondern im Gegenteil: Wir werden Steuern sogar erhöhen müssen.","408",NA
"Nicht alle Steuern für alle, aber einige Steuern für wenige.","503",NA
"Denn in unserem Land gibt es eine neue soziale Frage: Wie kommen wir wieder zu einer fairen Verteilung der Lasten für unser Gemeinwohl?","503",NA
"Nie waren wenige Menschen in Deutschland wohlhabender, und nie haben sie geringere Beiträge zum Gemeinwohl tragen müssen.","503",NA
"Noch nie war die Schere zwischen arm und reich so groß wie in diesen Zeiten.","503",NA
"Noch nie mussten Vermögende der Gesellschaft, die ihnen den Reichtum ermöglicht hat, so wenig zurückgeben wie heute.","503",NA
"Das muss sich ändern.","503",NA
"Wir brauchen eine Neuverteilung der Gemeinwohllasten,","503",NA
"ebenso wie eine gerechte Neuverteilung der Chancen in unserer Gesellschaft:","503",NA
"Leistung und Anstrengung müssen wieder eher zu Wohlstand führen als Herkunft, Beziehungen und großes Vermögen.","503",NA
"Wir wissen: Niemand freut sich über Steuererhöhungen, auch die nicht, die sie finanziell leicht verkraften können.","503",NA
"Wir sind aber auch sicher: Viele der von diesen Steuererhöhungen betroffenen Bürgerinnen und Bürger mit hohen Einkommen oder großem Kapital- und Vermögensbesitz werden diese akzeptieren, wenn sie sicher sein können, dass die dadurch erzielten Einnahmen auch tatsächlich nur und ausschließlich für die Senkung der Verschuldung","414",NA
"und für Investitionen in Bildung und Infrastruktur genutzt werden.","411",NA
"Wir werden deshalb nachweisen, wie hoch die zusätzlichen Einnahmen durch die genannten Steuererhöhungen sind","202",NA
"und dass wir sie für den Abbau der Neuverschuldung","414",NA
"sowie für Investitionen in Bildung","406",NA
"und Infrastruktur nutzen.","411",NA
"Das ist unser Weg, um Deutschland zu erneuern.","601",NA
"Wirtschaftlich stark,","408",NA
"sozial gerecht","503",NA
"und ökologisch verantwortlich.","501",NA
"ii.  FinanzkaPitalismus BänDigen – wiRtschaFt unD mittelstanD stäRken – gute aRBeit schaFFen",NA,NA
"ii.1  märkte brauchen Regeln – für nachhaltiges wachstum",NA,NA
"Das Zeitalter des Marktradikalismus ist zu Ende.","403",NA
